model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
qwen3.5-9b	algorithm-generated	39	act/3	3	11	base	-	0.0	-	0.11538461538461539	0.38461538461538464	0.5	0.7692307692307693	0.25396825396825395	0.4603174603174603	0.6507936507936508	0.873015873015873
qwen3.5-9b	algorithm-generated	39	act/31	2	12	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.5	0.8461538461538461	0.25396825396825395	0.49206349206349204	0.6825396825396826	0.9206349206349206
qwen3.5-9b	algorithm-generated	39	act/31	2	13	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.5	0.8076923076923077	0.25396825396825395	0.5079365079365079	0.6984126984126984	0.9206349206349206
qwen3.5-9b	algorithm-generated	39	act/31	2	14	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.46153846153846156	0.8461538461538461	0.25396825396825395	0.5238095238095238	0.6984126984126984	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	act/31_normed	2	5	base	-	0.0	-	0.34615384615384615	0.5384615384615384	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.49206349206349204	0.6825396825396826	0.8888888888888888
qwen3.5-9b	algorithm-generated	39	act/31_normed	2	7	base	-	0.0	-	0.19230769230769232	0.34615384615384615	0.5	0.8076923076923077	0.25396825396825395	0.49206349206349204	0.6984126984126984	0.9206349206349206
qwen3.5-9b	algorithm-generated	39	act/31_normed	2	13	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.5	0.8461538461538461	0.25396825396825395	0.5079365079365079	0.6825396825396826	0.9206349206349206
qwen3.5-9b	algorithm-generated	39	act/7	1	12	base	-	0.0	-	0.15384615384615385	0.46153846153846156	0.38461538461538464	0.8461538461538461	0.25396825396825395	0.38095238095238093	0.6190476190476191	0.873015873015873
qwen3.5-9b	algorithm-generated	39	act/7	1	17	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.4230769230769231	0.8076923076923077	0.25396825396825395	0.47619047619047616	0.6031746031746031	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	act/7	1	18	base	-	0.0	-	0.15384615384615385	0.38461538461538464	0.4230769230769231	0.8076923076923077	0.25396825396825395	0.4444444444444444	0.6031746031746031	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	act/7	1	20	base	-	0.0	-	0.15384615384615385	0.38461538461538464	0.4230769230769231	0.8076923076923077	0.25396825396825395	0.4444444444444444	0.6031746031746031	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	act/7	2	6	base	-	0.0	-	0.15384615384615385	0.34615384615384615	0.46153846153846156	0.8846153846153846	0.25396825396825395	0.4126984126984127	0.7301587301587301	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	act/7	2	20	base	-	0.0	-	0.11538461538461539	0.38461538461538464	0.46153846153846156	0.8076923076923077	0.25396825396825395	0.49206349206349204	0.6666666666666666	0.8888888888888888
qwen3.5-9b	algorithm-generated	39	act/7	3	9	base	-	0.0	-	0.07692307692307693	0.34615384615384615	0.4230769230769231	0.8076923076923077	0.25396825396825395	0.4126984126984127	0.6349206349206349	0.873015873015873
qwen3.5-9b	algorithm-generated	39	act/7	3	16	base	-	0.0	-	0.11538461538461539	0.38461538461538464	0.5	0.8076923076923077	0.25396825396825395	0.47619047619047616	0.5238095238095238	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	act/7	3	19	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.4230769230769231	0.7307692307692307	0.25396825396825395	0.42857142857142855	0.5079365079365079	0.8412698412698413
qwen3.5-9b	algorithm-generated	39	act/7	4	9	base	-	0.0	-	0.11538461538461539	0.34615384615384615	0.38461538461538464	0.6923076923076923	0.25396825396825395	0.4444444444444444	0.6507936507936508	0.8888888888888888
qwen3.5-9b	algorithm-generated	39	act/7	5	9	base	-	0.0	-	0.07692307692307693	0.3076923076923077	0.34615384615384615	0.6538461538461539	0.25396825396825395	0.4444444444444444	0.6190476190476191	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	act/7	8	9	base	-	0.0	-	0.15384615384615385	0.3076923076923077	0.34615384615384615	0.7307692307692307	0.25396825396825395	0.49206349206349204	0.47619047619047616	0.7619047619047619
qwen3.5-9b	algorithm-generated	39	embed	2	4	base	-	0.0	-	0.2692307692307692	0.5769230769230769	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.5079365079365079	0.6825396825396826	0.873015873015873
qwen3.5-9b	algorithm-generated	39	embed	2	8	base	-	0.0	-	0.34615384615384615	0.6538461538461539	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.4603174603174603	0.7142857142857143	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	embed	2	11	base	-	0.0	-	0.2692307692307692	0.5	0.6538461538461539	0.8461538461538461	0.25396825396825395	0.47619047619047616	0.6825396825396826	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	embed	3	15	base	-	0.0	-	0.23076923076923078	0.5	0.6923076923076923	0.8846153846153846	0.25396825396825395	0.4444444444444444	0.5714285714285714	0.8571428571428571
qwen3.5-9b	algorithm-generated	39	embed	3	18	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.6923076923076923	0.8846153846153846	0.25396825396825395	0.4444444444444444	0.5396825396825397	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	embed	4	15	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.46153846153846156	0.6923076923076923	0.25396825396825395	0.4603174603174603	0.5396825396825397	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	embed	4	16	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.46153846153846156	0.6923076923076923	0.25396825396825395	0.4444444444444444	0.5238095238095238	0.8412698412698413
qwen3.5-9b	algorithm-generated	39	embed	4	18	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6538461538461539	0.25396825396825395	0.4126984126984127	0.5555555555555556	0.8412698412698413
qwen3.5-9b	algorithm-generated	39	embed	5	15	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.3076923076923077	0.5769230769230769	0.25396825396825395	0.4603174603174603	0.5396825396825397	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	embed	5	16	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.3076923076923077	0.5769230769230769	0.25396825396825395	0.4603174603174603	0.5238095238095238	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	embed	5	17	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.3076923076923077	0.5769230769230769	0.25396825396825395	0.4444444444444444	0.5396825396825397	0.8095238095238095
qwen3.5-9b	algorithm-generated	39	embed	5	18	base	-	0.0	-	0.15384615384615385	0.38461538461538464	0.3076923076923077	0.5769230769230769	0.25396825396825395	0.42857142857142855	0.5238095238095238	0.8095238095238095
qwen3.5-9b	algorithm-generated	39	embed	6	14	base	-	0.0	-	0.2692307692307692	0.46153846153846156	0.5	0.6923076923076923	0.25396825396825395	0.4603174603174603	0.5396825396825397	0.7619047619047619
qwen3.5-9b	algorithm-generated	39	embed	6	19	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6538461538461539	0.25396825396825395	0.4603174603174603	0.5238095238095238	0.7777777777777778
qwen3.5-9b	algorithm-generated	39	embed	6	20	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6538461538461539	0.25396825396825395	0.42857142857142855	0.5238095238095238	0.7777777777777778
qwen3.5-9b	algorithm-generated	39	ens-mid3	2	6	base	-	0.0	-	0.2692307692307692	0.4230769230769231	0.5384615384615384	0.8846153846153846	0.25396825396825395	0.4126984126984127	0.7142857142857143	0.8412698412698413
qwen3.5-9b	algorithm-generated	39	ens-mid3	4	13	base	-	0.0	-	0.11538461538461539	0.34615384615384615	0.4230769230769231	0.7307692307692307	0.25396825396825395	0.47619047619047616	0.5396825396825397	0.8095238095238095
qwen3.5-9b	algorithm-generated	39	ens-mid3	5	9	base	-	0.0	-	0.07692307692307693	0.3076923076923077	0.38461538461538464	0.8076923076923077	0.25396825396825395	0.42857142857142855	0.5873015873015873	0.8412698412698413
qwen3.5-9b	algorithm-generated	39	ens-mid3	5	11	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.38461538461538464	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.6031746031746031	0.9047619047619048
qwen3.5-9b	algorithm-generated	39	ens-mid3	5	14	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.4230769230769231	0.7307692307692307	0.25396825396825395	0.42857142857142855	0.5079365079365079	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	ens-mid3	5	15	base	-	0.0	-	0.11538461538461539	0.4230769230769231	0.4230769230769231	0.7307692307692307	0.25396825396825395	0.3968253968253968	0.47619047619047616	0.8253968253968254
qwen3.5-9b	algorithm-generated	39	ens-mid3	6	10	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.38461538461538464	0.8076923076923077	0.25396825396825395	0.38095238095238093	0.6190476190476191	0.8253968253968254
qwen3.5-9b	algorithm-generated	40	act/11	2	4	base	-	0.0	-	0.15384615384615385	0.5384615384615384	0.7692307692307693	0.9230769230769231	0.25396825396825395	0.49206349206349204	0.6507936507936508	0.873015873015873
qwen3.5-9b	algorithm-generated	40	act/11	2	17	base	-	0.0	-	0.23076923076923078	0.5	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.49206349206349204	0.6825396825396826	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/15	2	7	base	-	0.0	-	0.2692307692307692	0.5769230769230769	0.7307692307692307	1.0	0.25396825396825395	0.47619047619047616	0.7301587301587301	0.9365079365079365
qwen3.5-9b	algorithm-generated	40	act/15	2	13	base	-	0.0	-	0.23076923076923078	0.5384615384615384	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.7301587301587301	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/15	2	14	base	-	0.0	-	0.23076923076923078	0.5384615384615384	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.746031746031746	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/15	2	18	base	-	0.0	-	0.19230769230769232	0.5	0.7307692307692307	0.9615384615384616	0.25396825396825395	0.4603174603174603	0.7301587301587301	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/15	2	19	base	-	0.0	-	0.19230769230769232	0.5	0.6923076923076923	0.9615384615384616	0.25396825396825395	0.4603174603174603	0.7301587301587301	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/15	2	20	base	-	0.0	-	0.19230769230769232	0.5	0.6538461538461539	0.9615384615384616	0.25396825396825395	0.4603174603174603	0.7142857142857143	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/15	10	12	base	-	0.0	-	0.15384615384615385	0.5	0.46153846153846156	0.7307692307692307	0.25396825396825395	0.4603174603174603	0.5555555555555556	0.873015873015873
qwen3.5-9b	algorithm-generated	40	act/19	1	3	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.5	0.8076923076923077	0.25396825396825395	0.49206349206349204	0.6349206349206349	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	act/19	2	3	base	-	0.0	-	0.3076923076923077	0.6153846153846154	0.8076923076923077	0.9230769230769231	0.25396825396825395	0.5238095238095238	0.6825396825396826	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	act/19	2	6	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.7307692307692307	1.0	0.25396825396825395	0.4603174603174603	0.6984126984126984	0.873015873015873
qwen3.5-9b	algorithm-generated	40	act/19	3	18	base	-	0.0	-	0.11538461538461539	0.3076923076923077	0.34615384615384615	0.8076923076923077	0.25396825396825395	0.49206349206349204	0.6031746031746031	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/19	4	8	base	-	0.0	-	0.19230769230769232	0.5	0.5	0.7692307692307693	0.25396825396825395	0.4126984126984127	0.5714285714285714	0.8412698412698413
qwen3.5-9b	algorithm-generated	40	act/19	4	17	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.46153846153846156	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.5714285714285714	0.8253968253968254
qwen3.5-9b	algorithm-generated	40	act/23	3	15	base	-	0.0	-	0.15384615384615385	0.3076923076923077	0.38461538461538464	0.7307692307692307	0.25396825396825395	0.42857142857142855	0.6666666666666666	0.8571428571428571
qwen3.5-9b	algorithm-generated	40	act/27	1	3	base	-	0.0	-	0.23076923076923078	0.5	0.6153846153846154	0.7692307692307693	0.25396825396825395	0.5079365079365079	0.6507936507936508	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/27	4	13	base	-	0.0	-	0.15384615384615385	0.34615384615384615	0.6153846153846154	0.8461538461538461	0.25396825396825395	0.42857142857142855	0.6349206349206349	0.8571428571428571
qwen3.5-9b	algorithm-generated	40	act/27	4	15	base	-	0.0	-	0.15384615384615385	0.34615384615384615	0.6153846153846154	0.8076923076923077	0.25396825396825395	0.3968253968253968	0.5555555555555556	0.8571428571428571
qwen3.5-9b	algorithm-generated	40	act/31	0	5	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.5384615384615384	0.7692307692307693	0.25396825396825395	0.38095238095238093	0.5714285714285714	0.746031746031746
qwen3.5-9b	algorithm-generated	40	act/31	0	20	base	-	0.0	-	0.2692307692307692	0.46153846153846156	0.5769230769230769	0.7692307692307693	0.25396825396825395	0.36507936507936506	0.6031746031746031	0.7619047619047619
qwen3.5-9b	algorithm-generated	40	act/31	1	3	base	-	0.0	-	0.19230769230769232	0.6153846153846154	0.5	0.7692307692307693	0.25396825396825395	0.47619047619047616	0.49206349206349204	0.8095238095238095
qwen3.5-9b	algorithm-generated	40	act/31	1	7	base	-	0.0	-	0.23076923076923078	0.5	0.5769230769230769	0.8461538461538461	0.25396825396825395	0.42857142857142855	0.7142857142857143	0.9365079365079365
qwen3.5-9b	algorithm-generated	40	act/31	2	11	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.6538461538461539	0.9615384615384616	0.25396825396825395	0.4603174603174603	0.6984126984126984	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/31	2	14	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.6538461538461539	0.9615384615384616	0.25396825396825395	0.47619047619047616	0.7142857142857143	0.9365079365079365
qwen3.5-9b	algorithm-generated	40	act/31	2	20	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.6825396825396826	0.9682539682539683
qwen3.5-9b	algorithm-generated	40	act/31	3	15	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.4603174603174603	0.6190476190476191	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	act/31	3	17	base	-	0.0	-	0.15384615384615385	0.34615384615384615	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.4603174603174603	0.6349206349206349	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/31	3	18	base	-	0.0	-	0.15384615384615385	0.34615384615384615	0.6538461538461539	0.8846153846153846	0.25396825396825395	0.49206349206349204	0.6349206349206349	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/31_normed	0	8	base	-	0.0	-	0.23076923076923078	0.5	0.5384615384615384	0.7692307692307693	0.25396825396825395	0.4126984126984127	0.5714285714285714	0.746031746031746
qwen3.5-9b	algorithm-generated	40	act/31_normed	2	10	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.6923076923076923	0.9615384615384616	0.25396825396825395	0.47619047619047616	0.6984126984126984	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/31_normed	2	14	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.5769230769230769	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.6984126984126984	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/31_normed	3	5	base	-	0.0	-	0.2692307692307692	0.34615384615384615	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.42857142857142855	0.6666666666666666	0.8571428571428571
qwen3.5-9b	algorithm-generated	40	act/31_normed	3	7	base	-	0.0	-	0.19230769230769232	0.38461538461538464	0.5769230769230769	0.9230769230769231	0.25396825396825395	0.5079365079365079	0.6507936507936508	0.8571428571428571
qwen3.5-9b	algorithm-generated	40	act/31_normed	3	13	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.6153846153846154	0.8461538461538461	0.25396825396825395	0.4603174603174603	0.6666666666666666	0.9206349206349206
qwen3.5-9b	algorithm-generated	40	act/31_normed	4	5	base	-	0.0	-	0.3076923076923077	0.4230769230769231	0.5	0.8076923076923077	0.25396825396825395	0.36507936507936506	0.5079365079365079	0.7619047619047619
qwen3.5-9b	algorithm-generated	40	act/7	2	11	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.6538461538461539	0.9230769230769231	0.25396825396825395	0.42857142857142855	0.7301587301587301	0.9523809523809523
qwen3.5-9b	algorithm-generated	40	act/7	2	18	base	-	0.0	-	0.23076923076923078	0.5	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.4444444444444444	0.6666666666666666	0.9523809523809523
qwen3.5-9b	algorithm-generated	40	act/7	7	8	base	-	0.0	-	0.07692307692307693	0.2692307692307692	0.46153846153846156	0.8846153846153846	0.25396825396825395	0.4444444444444444	0.5714285714285714	0.8253968253968254
qwen3.5-9b	algorithm-generated	40	embed	0	9	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	10	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	11	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.3968253968253968	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	12	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.3968253968253968	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	13	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	14	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	15	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	17	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	18	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4603174603174603	0.7142857142857143
qwen3.5-9b	algorithm-generated	40	embed	0	19	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.4126984126984127	0.4444444444444444	0.6984126984126984
qwen3.5-9b	algorithm-generated	40	embed	0	20	base	-	0.0	-	0.07692307692307693	0.38461538461538464	0.2692307692307692	0.7307692307692307	0.25396825396825395	0.42857142857142855	0.4444444444444444	0.6984126984126984
qwen3.5-9b	algorithm-generated	40	embed	1	5	base	-	0.0	-	0.34615384615384615	0.6153846153846154	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.4603174603174603	0.6507936507936508	0.873015873015873
qwen3.5-9b	algorithm-generated	40	embed	1	14	base	-	0.0	-	0.34615384615384615	0.5	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.6349206349206349	0.873015873015873
qwen3.5-9b	algorithm-generated	40	embed	1	18	base	-	0.0	-	0.4230769230769231	0.5384615384615384	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.4603174603174603	0.6507936507936508	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	1	19	base	-	0.0	-	0.38461538461538464	0.5	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.4603174603174603	0.6190476190476191	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	1	20	base	-	0.0	-	0.38461538461538464	0.5	0.7307692307692307	0.9230769230769231	0.25396825396825395	0.47619047619047616	0.6031746031746031	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	2	6	base	-	0.0	-	0.2692307692307692	0.5769230769230769	0.6923076923076923	0.9230769230769231	0.25396825396825395	0.5079365079365079	0.6190476190476191	0.873015873015873
qwen3.5-9b	algorithm-generated	40	embed	2	10	base	-	0.0	-	0.19230769230769232	0.5384615384615384	0.6923076923076923	0.9615384615384616	0.25396825396825395	0.5238095238095238	0.5238095238095238	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	2	11	base	-	0.0	-	0.23076923076923078	0.5	0.7307692307692307	0.9615384615384616	0.25396825396825395	0.5079365079365079	0.5873015873015873	0.873015873015873
qwen3.5-9b	algorithm-generated	40	embed	2	12	base	-	0.0	-	0.19230769230769232	0.4230769230769231	0.7307692307692307	0.9615384615384616	0.25396825396825395	0.49206349206349204	0.6031746031746031	0.873015873015873
qwen3.5-9b	algorithm-generated	40	embed	2	19	base	-	0.0	-	0.19230769230769232	0.46153846153846156	0.7692307692307693	0.9615384615384616	0.25396825396825395	0.5079365079365079	0.5555555555555556	0.8412698412698413
qwen3.5-9b	algorithm-generated	40	embed	3	8	base	-	0.0	-	0.2692307692307692	0.5384615384615384	0.6153846153846154	0.8461538461538461	0.25396825396825395	0.4126984126984127	0.5555555555555556	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	3	13	base	-	0.0	-	0.2692307692307692	0.5	0.5769230769230769	0.8846153846153846	0.25396825396825395	0.4603174603174603	0.6190476190476191	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	embed	3	14	base	-	0.0	-	0.23076923076923078	0.5	0.6153846153846154	0.8846153846153846	0.25396825396825395	0.4603174603174603	0.6349206349206349	0.8888888888888888
qwen3.5-9b	algorithm-generated	40	ens-mid3	1	5	base	-	0.0	-	0.23076923076923078	0.5	0.5384615384615384	0.8461538461538461	0.25396825396825395	0.5079365079365079	0.6507936507936508	0.9523809523809523
qwen3.5-9b	algorithm-generated	40	ens-mid3	10	12	base	-	0.0	-	0.23076923076923078	0.6923076923076923	0.38461538461538464	0.8076923076923077	0.25396825396825395	0.4603174603174603	0.4444444444444444	0.8412698412698413
qwen3.5-9b	algorithm-generated	38	act/27	1	11	succ-near	0-2	1.0	1	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6153846153846154	0.25396825396825395	0.47619047619047616	0.5396825396825397	0.8412698412698413
qwen3.5-9b	algorithm-generated	38	act/27	1	11	succ-near	2-4	1.0	1	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6153846153846154	0.25396825396825395	0.47619047619047616	0.5396825396825397	0.8412698412698413
qwen3.5-9b	algorithm-generated	38	act/27	1	11	succ-near	4-6	1.0	1	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6153846153846154	0.25396825396825395	0.47619047619047616	0.5396825396825397	0.8412698412698413
qwen3.5-9b	algorithm-generated	38	act/27	1	11	succ-near	6-8	1.0	1	0.19230769230769232	0.38461538461538464	0.4230769230769231	0.6153846153846154	0.25396825396825395	0.47619047619047616	0.5396825396825397	0.8412698412698413
qwen3.5-9b	algorithm-generated	40	act/27	1	11	succ-strong	4-6	1.0	2	0.2692307692307692	0.5384615384615384	0.6538461538461539	0.8846153846153846	0.25396825396825395	0.4444444444444444	0.6825396825396826	0.9047619047619048
qwen3.5-9b	algorithm-generated	40	act/27	1	11	succ-strong	6-8	0.8	1	0.2692307692307692	0.5	0.6153846153846154	0.8076923076923077	0.25396825396825395	0.4126984126984127	0.6349206349206349	0.873015873015873
qwen3.5-9b	algorithm-generated	38	act/11	1	8	base	-	0.0	-	0.15384615384615385	0.3076923076923077	0.46153846153846156	0.7307692307692307	0.23809523809523808	0.4444444444444444	0.5238095238095238	0.9206349206349206
qwen3.5-9b	algorithm-generated	38	act/11	2	10	base	-	0.0	-	0.3076923076923077	0.46153846153846156	0.6923076923076923	0.8461538461538461	0.23809523809523808	0.47619047619047616	0.6666666666666666	0.9365079365079365
qwen3.5-9b	algorithm-generated	38	act/11	2	15	base	-	0.0	-	0.2692307692307692	0.46153846153846156	0.6153846153846154	0.8846153846153846	0.23809523809523808	0.4444444444444444	0.6507936507936508	0.9682539682539683
qwen3.5-9b	algorithm-generated	38	act/11	2	16	base	-	0.0	-	0.2692307692307692	0.46153846153846156	0.6538461538461539	0.9230769230769231	0.23809523809523808	0.47619047619047616	0.6190476190476191	0.9523809523809523
qwen3.5-9b	algorithm-generated	38	act/15	5	8	base	-	0.0	-	0.2692307692307692	0.34615384615384615	0.6538461538461539	0.8461538461538461	0.23809523809523808	0.36507936507936506	0.5555555555555556	0.8571428571428571
qwen3.5-9b	algorithm-generated	38	act/19	1	8	base	-	0.0	-	0.07692307692307693	0.3076923076923077	0.5	0.8076923076923077	0.23809523809523808	0.49206349206349204	0.5873015873015873	0.9365079365079365
qwen3.5-9b	algorithm-generated	38	act/19	1	9	base	-	0.0	-	0.07692307692307693	0.19230769230769232	0.5384615384615384	0.8076923076923077	0.23809523809523808	0.4126984126984127	0.6666666666666666	0.9365079365079365
qwen3.5-9b	algorithm-generated	38	act/19	1	17	base	-	0.0	-	0.07692307692307693	0.3076923076923077	0.4230769230769231	0.7692307692307693	0.23809523809523808	0.42857142857142855	0.6666666666666666	0.9206349206349206
qwen3.5-9b	algorithm-generated	38	act/19	1	19	base	-	0.0	-	0.07692307692307693	0.3076923076923077	0.4230769230769231	0.7307692307692307	0.23809523809523808	0.4444444444444444	0.6666666666666666	0.9206349206349206
qwen3.5-9b	algorithm-generated	38	act/19	2	7	base	-	0.0	-	0.23076923076923078	0.4230769230769231	0.6153846153846154	0.8461538461538461	0.23809523809523808	0.5079365079365079	0.6507936507936508	0.9206349206349206
qwen3.5-9b	algorithm-generated	38	act/19	2	20	base	-	0.0	-	0.34615384615384615	0.6153846153846154	0.6538461538461539	0.8461538461538461	0.23809523809523808	0.5079365079365079	0.6984126984126984	0.9365079365079365
qwen3.5-9b	algorithm-generated	38	act/23	1	7	base	-	0.0	-	0.23076923076923078	0.46153846153846156	0.5	0.8461538461538461	0.23809523809523808	0.5396825396825397	0.6190476190476191	0.9365079365079365
qwen3.5-9b	algorithm-generated	38	act/23	1	17	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.5	0.7692307692307693	0.23809523809523808	0.4444444444444444	0.6666666666666666	0.9047619047619048
qwen3.5-9b	algorithm-generated	38	act/23	1	18	base	-	0.0	-	0.15384615384615385	0.4230769230769231	0.4230769230769231	0.7307692307692307	0.23809523809523808	0.4444444444444444	0.6666666666666666	0.9047619047619048
qwen3.5-9b	algorithm-generated	38	act/27	1	3	base	-	0.0	-	0.038461538461538464	0.2692307692307692	0.38461538461538464	0.6923076923076923	0.23809523809523808	0.47619047619047616	0.6507936507936508	0.8412698412698413
